"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
1995-10-28,10,29,1995,"control",14,36,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"D522BB",NA,"0",NA
1995-10-28,10,29,1995,"exclosure",15,41,"PF","F",NA,NA,NA,NA,"P","B",NA,16,11,"1EA05F","*","0",NA
1995-10-28,10,29,1995,"control",14,41,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,45,"145BB2",NA,"0",NA
1995-10-28,10,29,1995,"exclosure",15,43,"PF","M",NA,NA,"R",NA,NA,NA,NA,15,7,"1958B3",NA,"0",NA
1995-10-28,10,29,1995,"control",4,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"0D373C",NA,"0",NA
1995-10-28,10,29,1995,"control",11,51,"PF","M",NA,NA,"R",NA,NA,NA,NA,16,10,"144DED","*","0",NA
1995-10-28,10,29,1995,"control",14,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,50,"1455B0","*","0",NA
1995-10-28,10,29,1995,"exclosure",3,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,18,"194A66","*","0",NA
1995-10-28,10,29,1995,"exclosure",3,54,"PP","F",NA,"J",NA,NA,NA,NA,NA,22,15,"16CD80",NA,"0",NA
1995-10-28,10,29,1995,"control",4,54,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,34,"2680BB","*","0",NA
1995-10-28,10,29,1995,"exclosure",15,56,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,8,"1EA1B4","*","0",NA
1995-10-28,10,29,1995,"exclosure",3,57,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"1F48DE","*","0",NA
1995-10-28,10,29,1995,"exclosure",3,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"0DE43C",NA,"0",NA
1995-10-28,10,29,1995,"control",4,62,"PF","M",NA,NA,"R",NA,NA,NA,NA,15,9,"195F4F","*","0",NA
1995-10-28,10,29,1995,"exclosure",15,63,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,23,"0DE5F7",NA,"0",NA
1995-10-28,10,29,1995,"control",4,64,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,13,"15C222",NA,"0",NA
1995-10-28,10,29,1995,"control",11,65,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,43,"1EA78C",NA,"0",NA
1995-10-28,10,29,1995,"control",4,66,"DM","F",NA,NA,NA,"S","P","B",NA,37,53,"0D0FCE",NA,"0",NA
1995-10-28,10,29,1995,"exclosure",3,67,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,19,"16C0FC",NA,"0",NA
1995-10-28,10,29,1995,"control",14,71,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,50,"0DFE55","*","0",NA
1995-10-28,10,29,1995,"control",4,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"1F9BA2","*","0",NA
1995-10-28,10,29,1995,"exclosure",3,73,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,15,"1EFBF2",NA,"0",NA
1995-10-28,10,29,1995,"control",4,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,14,"4D71D9",NA,"0",NA
1995-10-28,10,29,1995,"control",11,73,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,44,"4D79AA",NA,"0",NA
1995-10-28,10,29,1995,"control",14,73,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,47,"15F30A",NA,"0",NA
1995-10-28,10,29,1995,"exclosure",3,75,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,15,"4D71C1",NA,"0",NA
1995-10-28,10,29,1995,"exclosure",3,76,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,14,"194AF6","*","0",NA
1995-10-28,10,NA,1995,"removal",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-10-28,10,NA,1995,"removal",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-02,12,2,1995,"exclosure",21,11,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"16F5B9","*","0",NA
1995-12-02,12,2,1995,"control",17,12,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,12,"1A31A2","*","0",NA
1995-12-02,12,2,1995,"exclosure",19,16,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"17998E",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",21,22,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"AE124E",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",19,24,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,16,"1EAB9E",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",21,31,"RM","M",NA,NA,"S",NA,NA,NA,NA,13,12,"11DDEF",NA,"0",NA
1995-12-02,12,2,1995,"removal",23,31,"PM","F",NA,NA,NA,NA,"P",NA,NA,20,21,"138","*","0",NA
1995-12-02,12,2,1995,"control",17,35,"DM","F",NA,NA,NA,NA,NA,"E",NA,39,50,"0D582B",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",19,42,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"0DE8B8",NA,"0",NA
1995-12-02,12,2,1995,"control",17,44,"DM","F",NA,"J",NA,NA,NA,NA,NA,33,29,"3C5B8C","*","0",NA
1995-12-02,12,2,1995,"exclosure",21,45,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"1437CD",NA,"0",NA
1995-12-02,12,2,1995,"control",17,46,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,12,"1F431C",NA,"0",NA
1995-12-02,12,2,1995,"control",17,47,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,11,"1F4C64",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",21,47,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"0",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",19,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,14,"179F41",NA,"0",NA
1995-12-02,12,2,1995,"exclosure",21,53,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"1E9ECB",NA,"0",NA
1995-12-02,12,2,1995,"control",17,55,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,28,"1F46EC",NA,"0",NA
1995-12-02,12,2,1995,"control",17,62,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,54,"1F5315","*","0",NA
1995-12-02,12,2,1995,"control",17,67,"RM","M",NA,NA,"S",NA,NA,NA,NA,18,13,"15E286",NA,"0",NA
1995-12-02,12,2,1995,"control",17,77,"PF","M",NA,NA,"R",NA,NA,NA,NA,17,9,"15F2B2","*","0",NA
1995-12-02,12,3,1995,"exclosure",3,12,"DO","M",NA,NA,"R",NA,NA,NA,NA,36,55,"1F50D9","*","0",NA
1995-12-02,12,3,1995,"control",11,12,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,23,"0D5A50",NA,"0",NA
1995-12-02,12,3,1995,"control",14,13,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,9,"4E1F65","*","0",NA
1995-12-02,12,3,1995,"exclosure",3,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"17A970",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",15,14,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"4E203E","*","0",NA
1995-12-02,12,3,1995,"exclosure",15,15,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,8,"145828","*","0",NA
1995-12-02,12,3,1995,"control",4,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,53,"0D373C",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",15,16,"PF","M",NA,NA,"R",NA,NA,NA,NA,15,9,"1958B3",NA,"0",NA
1995-12-02,12,3,1995,"control",14,23,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"1F4110",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",15,23,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,8,"1EA05F",NA,"0",NA
1995-12-02,12,3,1995,"control",4,24,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,51,"1F5407",NA,"0",NA
1995-12-02,12,3,1995,"control",14,25,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"1EA3D7",NA,"0",NA
1995-12-02,12,3,1995,"control",11,26,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"1457CE",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",3,32,"RM","M",NA,NA,"R",NA,NA,NA,NA,17,10,"0F6A66",NA,"0",NA
1995-12-02,12,3,1995,"control",11,32,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,52,"4D6CF4",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",15,33,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,47,"1E9A66","*","0",NA
1995-12-02,12,3,1995,"control",11,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,39,50,"145C3F",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",3,37,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,14,"4D08E2",NA,"0",NA
1995-12-02,12,3,1995,"control",14,37,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"0D59BA",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",3,43,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"16CD80",NA,"0",NA
1995-12-02,12,3,1995,"control",11,43,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,34,"1F4442","*","0",NA
1995-12-02,12,3,1995,"control",14,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,54,"0D52BB",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",3,44,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,24,"4CFAA2",NA,"0",NA
1995-12-02,12,3,1995,"exclosure",3,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"194A66",NA,"0",NA
1995-12-02,12,3,1995,"control",14,52,"DM","F",NA,NA,NA,"S",NA,"E",NA,38,49,"145BB2",NA,"0",NA
1995-12-02,12,3,1995,"control",4,61,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,40,"2680BB",NA,"0",NA
1995-12-02,12,3,1995,"control",11,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"4D79AA",NA,"0",NA
1995-12-02,12,3,1995,"removal",16,62,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,48,"146","*","0",NA
1995-12-02,12,3,1995,"control",14,64,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"15F30A",NA,"0",NA
1995-12-02,12,3,1995,"removal",16,64,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"147","*","0",NA
1995-12-02,12,3,1995,"control",11,71,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,31,"0",NA,"0",NA
1995-12-02,12,3,1995,"control",11,72,"DM","F",NA,NA,NA,"S",NA,"B",NA,35,50,"1EA78C",NA,"0",NA
1995-12-02,12,3,1995,"control",14,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,49,"0DFE55",NA,"0",NA
1995-12-02,12,3,1995,"control",4,75,"DM","F",NA,NA,NA,NA,"P","E",NA,38,63,"0D0FCE",NA,"0",NA
1995-12-02,12,3,1995,"control",4,77,"DM","F",NA,NA,NA,NA,NA,"E",NA,39,53,"3C553A","*","0",NA
1995-12-02,12,NA,1995,"removal",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-21,12,21,1995,"exclosure",21,17,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,12,"1","*","0",NA
1995-12-21,12,21,1995,"exclosure",21,21,"PP","F",NA,NA,NA,NA,"P",NA,NA,21,15,"4E142E",NA,"0",NA
1995-12-21,12,21,1995,"control",17,23,"DM","F",NA,NA,NA,NA,"P","E",NA,38,57,"0D582B",NA,"0",NA
1995-12-21,12,21,1995,"control",17,26,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,11,"968863","*","0",NA
1995-12-21,12,21,1995,"control",17,36,"OT","F",NA,NA,NA,NA,NA,NA,NA,22,27,"1F4CEC",NA,"0",NA
1995-12-21,12,21,1995,"exclosure",21,37,"RM","M",NA,NA,"R",NA,NA,NA,NA,17,12,"11DD3F",NA,"0",NA
1995-12-21,12,21,1995,"control",17,42,"DM","F",NA,NA,NA,NA,NA,NA,NA,36,36,"3C5B8C",NA,"0",NA
1995-12-21,12,21,1995,"control",17,43,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,8,"1F49EA",NA,"0",NA
1995-12-21,12,21,1995,"exclosure",19,44,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"0DE8B8",NA,"0",NA
1995-12-21,12,21,1995,"control",17,52,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"4E15A3","*","0",NA
1995-12-21,12,21,1995,"exclosure",21,53,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,10,"1E9EC8",NA,"0",NA
1995-12-21,12,21,1995,"exclosure",21,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,16,"1737CD",NA,"0",NA
1995-12-21,12,21,1995,"control",17,57,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,9,"1F4C64",NA,"0",NA
1995-12-21,12,21,1995,"control",17,64,"PF","M",NA,NA,"R",NA,NA,NA,NA,17,9,"15F2B2",NA,"0",NA
1995-12-21,12,21,1995,"control",17,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,54,"0D0101",NA,"0",NA
1995-12-21,12,21,1995,"control",17,67,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,9,"1F431C",NA,"0",NA
1995-12-21,12,21,1995,"exclosure",19,76,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,12,"4","*","0",NA
1995-12-21,12,22,1995,"exclosure",3,12,"DO",NA,NA,NA,NA,NA,NA,NA,NA,36,57,"0",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,16,"DO","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1F50D9",NA,"0",NA
1995-12-21,12,22,1995,"control",4,16,"DM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1F5407",NA,"0",NA
1995-12-21,12,22,1995,"control",11,21,"OT","F",NA,NA,NA,NA,NA,NA,NA,20,27,"0DFC49",NA,"145",NA
1995-12-21,12,22,1995,"exclosure",15,26,"PF","M",NA,NA,"R",NA,NA,NA,NA,16,11,"145892","*","0",NA
1995-12-21,12,22,1995,"control",14,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,49,"1EA3D7",NA,"0",NA
1995-12-21,12,22,1995,"control",11,31,"OT","M",NA,NA,NA,NA,NA,NA,NA,20,22,"1F1665",NA,"0",NA
1995-12-21,12,22,1995,"control",4,32,"OT","M",NA,NA,NA,NA,NA,NA,NA,20,20,"11","*","0",NA
1995-12-21,12,22,1995,"control",4,33,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,52,"0F0DCE",NA,"0",NA
1995-12-21,12,22,1995,"control",14,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,55,"0D52BB",NA,"0",NA
1995-12-21,12,22,1995,"control",11,42,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"4D6CF4",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",15,42,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,9,"1EA05F",NA,"0",NA
1995-12-21,12,22,1995,"control",11,44,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,50,"145C3F",NA,"0",NA
1995-12-21,12,22,1995,"control",4,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,40,50,"0D373C",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,51,"RM","F",NA,NA,NA,NA,NA,"B",NA,17,10,"51",NA,"0",NA
1995-12-21,12,22,1995,"control",4,53,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,45,"0",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,54,"PM","M","Z",NA,NA,NA,NA,NA,NA,21,24,"76",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,55,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,49,"1F52CD",NA,"0",NA
1995-12-21,12,22,1995,"control",4,62,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,43,"2680BB",NA,"0",NA
1995-12-21,12,22,1995,"control",11,62,"DM","F",NA,NA,NA,NA,NA,NA,NA,37,42,"1EA78C",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,12,"1EFBF2",NA,"0",NA
1995-12-21,12,22,1995,"control",11,66,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,48,"4D79AA",NA,"0",NA
1995-12-21,12,22,1995,"exclosure",3,67,"PP",NA,"Z",NA,NA,NA,NA,NA,NA,20,14,"1F48DF",NA,"0",NA
1995-12-21,12,22,1995,"control",11,72,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,21,"0",NA,"0",NA
1995-12-21,12,22,1995,"control",14,72,"DM","F",NA,"J",NA,NA,NA,NA,NA,37,27,"195A05",NA,"0",NA
1995-12-21,12,22,1995,"control",4,74,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,14,"15C222",NA,"0",NA
1995-12-21,12,NA,1995,"removal",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-21,12,NA,1995,"removal",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995-12-21,12,NA,1995,"removal",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-01-27,1,27,1996,"exclosure",21,11,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,7,"0D3EC5","*","0",NA
1996-01-27,1,27,1996,"control",17,12,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,25,"96939A","*","0",NA
1996-01-27,1,27,1996,"control",17,13,"DM","M",NA,"J",NA,NA,NA,NA,NA,37,25,"64C6CC","*","0",NA
1996-01-27,1,27,1996,"control",17,23,"DM","F",NA,NA,NA,NA,NA,"E",NA,39,49,"0D582B","*","0",NA
1996-01-27,1,27,1996,"exclosure",21,25,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"4E142E",NA,"0",NA
1996-01-27,1,27,1996,"control",17,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"195773","*","0",NA
1996-01-27,1,27,1996,"control",17,33,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,42,"3C5B8C","*","0",NA
1996-01-27,1,27,1996,"exclosure",21,45,"PM","F",NA,NA,NA,NA,NA,"E",NA,20,31,"91","*","0",NA
1996-01-27,1,27,1996,"exclosure",19,51,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"0DE8B8",NA,"0",NA
1996-01-27,1,27,1996,"exclosure",21,55,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"0D5DEA","*","0",NA
1996-01-27,1,27,1996,"control",17,56,"PF","M",NA,NA,"R",NA,NA,NA,NA,17,10,"0D3FA1","*","0",NA
1996-01-27,1,27,1996,"control",17,57,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,58,"346","*","0",NA
1996-01-27,1,27,1996,"removal",23,62,"PL","F","Z",NA,NA,NA,NA,NA,NA,20,24,"138",NA,"0",NA
1996-01-27,1,27,1996,"control",17,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,55,"0D0101","*","0",NA
1996-01-27,1,28,1996,"exclosure",3,11,"DO","M",NA,NA,"S",NA,NA,NA,NA,39,64,"1EA7B7",NA,"0",NA
1996-01-27,1,28,1996,"control",4,12,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,9,"1E9E0C","*","0",NA
1996-01-27,1,28,1996,"exclosure",3,13,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,19,"0D8B84","*","0",NA
1996-01-27,1,28,1996,"control",11,13,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,52,"10B90F","*","0",NA
1996-01-27,1,28,1996,"exclosure",15,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,37,"4E1EED","*","0",NA
1996-01-27,1,28,1996,"control",14,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"1F4110",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",3,15,"DO","F",NA,NA,NA,NA,NA,"R",NA,37,52,"1E9974","*","0",NA
1996-01-27,1,28,1996,"control",4,23,"PF","M","Z",NA,NA,NA,NA,NA,NA,17,9,"4E1BFF","*","0",NA
1996-01-27,1,28,1996,"control",11,23,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,54,"145C3F",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",15,24,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,9,"1EA05F",NA,"0",NA
1996-01-27,1,28,1996,"control",4,25,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,55,"1F5407",NA,"0",NA
1996-01-27,1,28,1996,"control",14,25,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,50,"1EA3D7",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",3,26,"PF","M",NA,"J",NA,NA,NA,NA,NA,15,5,"17AA42","*","0",NA
1996-01-27,1,28,1996,"control",4,27,"PF","F",NA,NA,NA,NA,NA,"E",NA,17,9,"0D3554","*","0",NA
1996-01-27,1,28,1996,"exclosure",3,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,18,"194A66",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",15,32,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,10,"145828",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",15,33,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,11,"145892",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",3,35,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,9,"1EA1D4","*","0",NA
1996-01-27,1,28,1996,"exclosure",3,36,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,9,"145764","*","0",NA
1996-01-27,1,28,1996,"control",4,41,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"0E012C","*","0",NA
1996-01-27,1,28,1996,"control",14,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,33,46,"4E1A79","*","0",NA
1996-01-27,1,28,1996,"control",4,45,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,52,"1452DE","*","0",NA
1996-01-27,1,28,1996,"control",4,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,54,"0D373C",NA,"0",NA
1996-01-27,1,28,1996,"control",4,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,36,"0D4F15","*","0",NA
1996-01-27,1,28,1996,"control",11,47,"RM","M","Z",NA,NA,NA,NA,NA,NA,18,12,"15F287","*","0",NA
1996-01-27,1,28,1996,"control",14,51,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,54,"145BB2",NA,"0",NA
1996-01-27,1,28,1996,"control",14,52,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,54,"1455B0",NA,"0",NA
1996-01-27,1,28,1996,"control",4,56,"DM","F",NA,NA,NA,NA,"P","E",NA,38,62,"0D0FCE",NA,"0",NA
1996-01-27,1,28,1996,"control",14,57,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,52,"0D52BB",NA,"0",NA
1996-01-27,1,28,1996,"control",14,71,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,48,"0DFE55",NA,"0",NA
1996-01-27,1,28,1996,"removal",16,71,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,45,"305","*","0",NA
1996-01-27,1,28,1996,"control",11,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,38,36,"1CDC2F","*","0",NA
1996-01-27,1,28,1996,"control",14,74,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"15F30A",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",3,76,"DO","F",NA,NA,NA,NA,NA,NA,NA,34,49,"0D864F","*","0",NA
1996-01-27,1,28,1996,"control",14,76,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,11,"4DDC97","*","0",NA
1996-01-27,1,28,1996,"exclosure",15,76,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,51,"1E9A66",NA,"0",NA
1996-01-27,1,28,1996,"exclosure",15,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,43,"0D83D7","*","0",NA
1996-01-27,1,28,1996,"removal",10,77,"PL","F",NA,NA,NA,NA,"P",NA,NA,19,20,"306","*","0",NA
1996-02-24,2,24,1996,"exclosure",21,12,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,10,"0DF437","*","0",NA
1996-02-24,2,24,1996,"exclosure",21,13,"RM","M","Z",NA,NA,NA,NA,NA,NA,18,12,"110D3F",NA,"0",NA
1996-02-24,2,24,1996,"control",17,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,34,"96939A",NA,"0",NA
1996-02-24,2,24,1996,"exclosure",21,21,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"4E142E",NA,"0",NA
1996-02-24,2,24,1996,"control",17,21,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,33,"64C60C",NA,"0",NA
1996-02-24,2,24,1996,"exclosure",21,41,"PF","M",NA,NA,"M",NA,NA,NA,NA,16,8,"26867B","*","0",NA
1996-02-24,2,24,1996,"control",17,42,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,45,"3C5B8C",NA,"0",NA
1996-02-24,2,24,1996,"control",17,53,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,52,"195773",NA,"0",NA
1996-02-24,2,24,1996,"control",17,55,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,54,"0D582B",NA,"0",NA
1996-02-24,2,24,1996,"exclosure",19,57,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,20,"0DE8B8",NA,"0",NA
1996-02-24,2,24,1996,"exclosure",21,62,"PF","F","Z",NA,NA,NA,NA,NA,NA,17,9,"0DF63F","*","0",NA
1996-02-24,2,24,1996,"control",17,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,54,"0D0101",NA,"0",NA
1996-02-24,2,24,1996,"removal",23,67,"PM","F","Z",NA,NA,NA,NA,NA,NA,20,22,"88","*","0",NA
1996-02-24,2,24,1996,"control",17,71,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,9,"4E15A3",NA,"0",NA
1996-02-24,2,24,1996,"exclosure",19,77,"PP","M","Z",NA,NA,NA,NA,NA,NA,24,20,"0D50C6",NA,"0",NA
1996-02-24,2,25,1996,"exclosure",3,11,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"194A66",NA,"0",NA
1996-02-24,2,25,1996,"exclosure",3,12,"PE","F","Z",NA,NA,NA,NA,NA,NA,19,18,"4E0DE0",NA,"0",NA
1996-02-24,2,25,1996,"control",11,14,"DO","F","Z",NA,NA,NA,NA,NA,NA,39,54,"10B90F",NA,"0",NA
1996-02-24,2,25,1996,"control",4,15,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,10,"0D3554",NA,"0",NA
1996-02-24,2,25,1996,"control",11,16,"PM","M",NA,NA,"M",NA,NA,NA,NA,21,21,"109",NA,"0",NA
1996-02-24,2,25,1996,"exclosure",3,21,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,21,"1F432A","*","0",NA
1996-02-24,2,25,1996,"control",11,21,"PP","M","Z",NA,NA,NA,NA,NA,NA,24,24,"0D5A50",NA,"0",NA
